segment_id,n_pixels,centroid_row,centroid_col,centroid_x,centroid_y,mean_B2,mean_B3,mean_B4,mean_B8,mean_NDVI,mean_B11,mean_NDBI
6056,1255,2339.1475,3473.785,205407.84375,3357888.5,714.1004,906.52826,932.3235,2126.664,0.39459562,1827.4698,-0.068157025
6057,1033,2338.1025,4493.419,215604.1875,3357899.0,738.5319,832.08276,926.99176,1482.6321,0.2311435,1845.0507,0.12715402
6058,1203,2339.3591,5163.3647,222303.65625,3357886.5,1076.7269,1291.8787,1491.5391,2171.4421,0.22555056,1856.6041,-0.073799714
6059,1074,2339.5056,4668.4663,217354.65625,3357885.0,861.62805,986.75793,1108.9441,1652.9572,0.19941501,1848.0698,0.064239405
6060,1105,2341.3223,3557.4453,206244.453125,3357866.75,462.838,612.84344,560.0742,2098.818,0.60886216,1828.9133,-0.05406462
6061,1329,2342.0564,4085.5005,211525.0,3357859.5,664.28894,803.4906,832.4296,1916.0226,0.44587615,1838.0186,-0.009154557
6062,1225,2342.4546,4277.894,213448.9375,3357855.5,944.2629,1069.9657,1197.8342,1768.7983,0.20172346,1841.3362,0.028068876
6063,1234,2342.6824,5497.1006,225641.0,3357853.25,677.65155,871.5081,935.4911,2361.385,0.44472218,1862.3611,-0.093037225
6064,1072,2340.3125,2341.3591,194083.59375,3357877.0,190.40439,343.56064,213.06203,2437.5708,0.8387369,1807.9467,-0.14635399
6065,1334,2344.3635,4312.0405,213790.40625,3357836.25,835.5,959.4063,1080.305,1767.111,0.24908817,1841.9259,0.034331616
6066,1160,2341.1775,2494.08,195610.796875,3357868.25,466.48663,673.1664,654.8647,2425.5315,0.63012725,1810.58,-0.13795137
6067,1192,2341.5571,2557.7373,196247.375,3357864.5,181.29236,317.34396,190.02264,2540.7332,0.8606777,1811.6776,-0.16591969
6068,1310,2340.0054,3221.781,202887.8125,3357880.0,445.5519,663.884,598.4206,2358.6626,0.60664344,1823.1252,-0.119367346
6069,1261,2343.4663,3372.9746,204399.75,3357845.25,363.03647,540.03687,531.34973,2012.6785,0.58532274,1825.7336,-0.045125674
6070,1061,2340.459,3861.3535,209283.53125,3357875.5,314.78888,460.2837,431.32138,2113.2686,0.6579932,1834.153,-0.066789545
6071,1077,2341.5442,5234.1475,223011.46875,3357864.5,464.56546,657.9847,567.29016,2786.6262,0.66118467,1857.8258,-0.17026408
6072,1352,2345.73,2199.6458,192666.453125,3357822.75,181.59616,307.55807,195.65237,2287.6506,0.8412151,1805.5063,-0.10993343
6073,1494,2349.4338,2633.6987,197006.984375,3357785.75,195.77109,329.2356,204.80656,2425.0713,0.8448745,1812.991,-0.1413248
6074,1337,2344.8638,2853.9453,199209.453125,3357831.25,193.1567,329.43793,214.65182,2363.59,0.831174,1816.7858,-0.12397594
6075,1410,2343.6624,2993.4453,200604.453125,3357843.5,703.5344,896.94257,948.89185,2282.5847,0.42412022,1819.1903,-0.10792134
6076,1109,2345.017,4602.6494,216696.5,3357829.75,643.24164,778.8544,840.00903,1844.0095,0.39047277,1846.9374,0.012109934
6077,1007,2343.013,4635.5054,217025.0625,3357849.75,651.0939,787.6445,840.6609,1806.8228,0.37091497,1847.503,0.026669133
6078,1308,2346.4512,3512.7034,205797.03125,3357815.5,422.79663,579.0956,506.98776,2026.0688,0.6306307,1828.1442,-0.03895205
6079,1193,2344.9346,3745.3596,208123.59375,3357830.75,733.24646,894.5105,948.8617,1988.9456,0.3617003,1832.155,-0.030073494
6080,1341,2348.527,4956.9507,220239.5,3357794.75,255.7252,400.8956,301.36057,2177.7756,0.7630029,1853.0486,-0.07586471
6081,1234,2346.7205,5530.0015,225970.015625,3357812.75,692.9263,872.2561,943.82416,2020.4044,0.409776,1862.9303,-0.027117709
6082,1353,2346.7317,2126.1833,191931.828125,3357812.75,324.3481,481.39468,418.7073,2218.9412,0.7071359,1804.2404,-0.09275693
6083,1183,2347.722,3593.699,206606.984375,3357802.75,556.6974,748.1403,723.22906,2170.0354,0.5134456,1829.5414,-0.074836984
6084,1378,2350.0327,3289.373,203563.734375,3357779.75,239.1923,368.79755,241.88461,2128.6082,0.7951215,1824.2954,-0.066221386
6085,1223,2347.5823,3407.0605,204740.609375,3357804.25,295.56992,463.65128,367.29517,2161.2163,0.7097345,1826.3232,-0.07554434
6086,1253,2347.9377,4799.621,218666.21875,3357800.5,938.5363,1062.84,1151.9047,1784.4677,0.22796875,1850.3353,0.02795548
6087,1139,2350.9297,4868.045,219350.453125,3357770.75,547.75946,668.122,636.3073,1841.9342,0.49988234,1851.5166,0.015763586
6088,1222,2349.1587,2086.252,191532.515625,3357788.5,224.61784,351.02127,272.41327,2073.1824,0.77025306,1803.5532,-0.061037686
6089,1249,2351.0369,2049.137,191161.375,3357769.75,256.92554,393.03442,310.8815,2158.7654,0.7477604,1802.9143,-0.0809448
6090,1245,2348.012,3148.9607,202159.609375,3357800.0,653.3566,866.58154,890.1675,2272.7913,0.42642823,1821.8735,-0.096875384
6091,1201,2350.144,3632.7012,206997.015625,3357778.5,888.5787,1070.9375,1134.3622,2056.1882,0.29082796,1830.215,-0.050945845
6092,1210,2351.1926,3670.3032,207373.03125,3357768.0,758.95703,930.14465,1029.624,1961.5388,0.31317836,1830.8638,-0.028678672
6093,1362,2352.0476,4169.356,212363.5625,3357759.5,966.06683,1090.7217,1204.1931,1778.5815,0.2006796,1839.469,0.023751903
6094,1074,2350.3167,4755.3745,218223.75,3357776.75,791.7449,918.8287,997.17316,1723.8203,0.28281122,1849.5734,0.045463655
6095,1227,2351.0303,5121.7905,221887.90625,3357769.75,381.63324,496.85535,661.7649,1717.0399,0.44675452,1855.8923,0.040620435
6096,1160,2352.469,4524.274,215912.734375,3357755.25,725.00775,846.7944,915.04956,1648.7388,0.30207166,1845.5892,0.06662723
6097,1038,2352.3362,5315.3286,223823.28125,3357756.75,250.5944,381.27747,372.7447,1982.8613,0.6827343,1859.2305,-0.0249569
6098,1580,2354.7266,1936.3848,190033.84375,3357732.75,307.74176,428.7943,389.79303,2180.9778,0.7006494,1800.9724,-0.060949713
6099,1265,2354.5747,3254.3274,203213.28125,3357734.25,279.5597,426.69406,313.18814,2136.4932,0.7584024,1823.6932,-0.07053826
6100,1002,2352.7773,4721.6636,217886.640625,3357752.25,738.08685,880.48004,921.987,2000.7524,0.3881334,1848.9932,-0.026255427
6101,1055,2354.7383,2465.8408,195328.40625,3357732.5,183.2417,313.43127,195.37346,2372.8877,0.8475818,1810.0996,-0.13072807
6102,1332,2351.8552,3034.3484,201013.484375,3357761.5,606.27515,857.3776,820.5533,2541.2751,0.5081939,1819.8993,-0.16021033
6103,1039,2351.6912,3893.051,209600.515625,3357763.0,445.15015,622.83636,605.18866,2313.8691,0.5885717,1834.7046,-0.10819317
6104,1397,2356.8074,5082.32,221493.203125,3357712.0,387.9449,511.91696,605.65784,1695.879,0.47088978,1855.2142,0.051773746
6105,1138,2354.4033,5445.379,225123.78125,3357736.0,499.96835,679.49915,716.6019,2410.261,0.547713,1861.4742,-0.11858789
6106,1225,2353.8784,2162.4866,192294.859375,3357741.25,198.13388,308.00735,216.69551,2084.9624,0.81002396,1804.8698,-0.06141592
6107,1071,2355.7097,2432.9458,194999.453125,3357723.0,165.06163,288.69516,181.17787,2285.9146,0.8526119,1809.5331,-0.112216264
6108,1396,2358.1248,2889.9778,199569.78125,3357698.75,190.6995,325.03403,220.30264,2250.7583,0.8183369,1817.4133,-0.09835899
6109,1214,2357.1006,2933.6375,200006.375,3357709.0,747.7121,1017.96747,1131.5618,2390.5017,0.48554558,1818.1655,-0.12259393
6110,1257,2352.4583,3972.1895,210391.890625,3357755.5,417.8942,604.2426,615.7709,2133.129,0.55267,1836.0696,-0.06939397
6111,1108,2353.769,4559.454,216264.53125,3357742.25,690.0501,818.97516,883.9282,1739.212,0.33590868,1846.1964,0.042111844
6112,1256,2355.5916,1983.4976,190504.96875,3357724.0,272.57883,393.85352,374.30414,1920.3375,0.67821795,1801.785,0.0011662104
6113,1153,2356.9446,2752.3826,198193.828125,3357710.5,188.86903,326.02774,204.73114,2383.2256,0.84124625,1815.0406,-0.13211347
6114,1389,2353.6003,4012.6638,210796.640625,3357744.0,312.54572,485.74658,418.03815,2252.5637,0.6850149,1836.768,-0.09131024
6115,1042,2353.907,2304.004,193710.03125,3357741.0,200.64012,338.43954,224.31862,2289.3958,0.82113653,1807.3093,-0.115560465
6116,1274,2356.646,3930.1155,209971.15625,3357713.5,504.86734,688.8501,690.45215,2237.7976,0.5333687,1835.346,-0.09264577
6117,1263,2357.898,4989.251,220562.5,3357701.0,413.922,560.27673,482.6453,2348.4556,0.6714328,1853.6097,-0.1014306
6118,1266,2360.7742,2720.8838,197878.84375,3357672.25,201.3981,342.41312,229.16351,2369.1995,0.8219695,1814.4994,-0.12550886
6119,1348,2363.123,4115.2056,211822.0625,3357648.75,820.14984,949.1491,1001.8531,1769.21,0.30401343,1838.5404,0.032453313
6120,1192,2360.3247,4406.1914,214731.90625,3357676.75,798.3641,902.61914,1024.7593,1473.0696,0.18451707,1843.5566,0.12242855
6121,1203,2357.6875,5376.747,224437.46875,3357703.0,410.41895,593.0623,687.12384,2111.1821,0.5135229,1860.292,-0.05456608
6122,1083,2357.7249,3705.6362,207726.359375,3357702.75,809.9474,970.8172,1043.192,1876.2863,0.28525844,1831.476,-0.003814556
6123,1406,2361.9907,4242.066,213090.65625,3357660.0,855.8898,979.40326,1081.0433,1758.9104,0.2177333,1840.7273,0.048322715
6124,1220,2363.2664,2688.5542,197555.546875,3357647.25,368.29468,554.31024,495.43402,2382.3684,0.6981574,1813.9432,-0.12667945
6125,1220,2361.9517,5188.61,222556.09375,3357660.5,1161.5586,1395.9459,1612.6959,2160.7065,0.17055696,1857.0494,-0.070761435
6126,1092,2364.4597,5554.7217,226217.21875,3357635.5,840.90295,1046.5248,1135.1603,2209.0266,0.35620973,1863.3643,-0.067141406
6127,1231,2360.8992,4053.3574,211203.578125,3357671.0,522.18115,662.14136,651.117,1904.9236,0.5521469,1837.4729,-0.0072940043
6128,1153,2366.0435,5287.9116,223549.125,3357619.5,215.73027,345.3521,305.4822,1941.954,0.7303516,1858.7637,-0.014861704
6129,1080,2363.162,2400.0647,194670.640625,3357648.5,181.83888,317.36203,208.12546,2270.0176,0.8317696,1808.9697,-0.10996633
6130,1243,2361.6306,2526.8784,195938.78125,3357663.75,203.89581,342.13596,218.75664,2443.076,0.8337671,1811.1553,-0.14456916
6131,1182,2364.686,4373.599,214406.0,3357633.25,909.1599,1004.2386,1146.868,1468.3875,0.12481248,1842.9966,0.12089865
6132,1269,2363.5564,3191.774,202587.734375,3357644.5,627.39795,867.7376,906.83215,2243.6194,0.4229242,1822.619,-0.09205363
6133,1121,2364.603,5414.2007,224812.0,3357634.0,404.70474,561.56824,625.6378,2087.7449,0.5414663,1860.9409,-0.046096575
6134,1359,2365.8071,3081.4172,201484.171875,3357622.0,696.71783,913.3889,945.4378,2283.31,0.42060485,1820.7174,-0.10794262
6135,1077,2366.6675,3766.195,208331.953125,3357613.25,866.6481,1027.9387,1089.129,2004.2943,0.2971682,1832.5243,-0.036229063
6136,1147,2366.4211,2244.2886,193112.890625,3357615.75,289.78162,434.6757,326.40018,2523.373,0.7828889,1806.286,-0.15299875
6137,1050,2364.1323,2275.2305,193422.3125,3357638.75,206.75238,329.54572,216.74667,2306.798,0.82748777,1806.8182,-0.117626555
6138,1298,2364.7488,3442.2566,205092.5625,3357632.5,481.60556,660.2192,629.9145,2073.2705,0.558799,1826.9381,-0.05265707
6139,1049,2367.4595,3540.939,206079.390625,3357605.5,218.55959,343.8322,221.31363,2131.386,0.81043553,1828.6409,-0.06850255
6140,1380,2367.5059,2817.413,198844.125,3357605.0,192.89854,321.51846,212.64964,2253.4355,0.82572824,1816.1667,-0.10132104
6141,1148,2368.2866,4338.7056,214057.0625,3357597.25,846.0653,956.4286,1090.3998,1567.743,0.18814868,1842.3965,0.09034436
6142,1234,2368.5527,4438.6133,215056.125,3357594.5,875.97003,961.6815,1088.3096,1407.2662,0.13009353,1844.1194,0.14492786
6143,1013,2366.2192,2367.4434,194344.4375,3357617.75,442.58786,651.6214,615.2325,2377.961,0.6549663,1808.4089,-0.12863609
6144,1170,2366.5137,2782.43,198494.296875,3357614.75,184.78761,311.76837,194.70811,2347.3706,0.8463454,1815.5631,-0.12467226
6145,1034,2367.2534,3800.796,208677.96875,3357607.5,777.09766,948.0822,1002.6992,2053.7195,0.33103356,1833.1211,-0.038042188
6146,1087,2368.2502,4693.3286,217603.28125,3357597.5,857.28796,983.6826,1050.5096,1853.7838,0.28203017,1848.5115,0.00868192
6147,1156,2366.3745,4834.2983,219012.984375,3357616.25,448.27725,578.6661,526.37976,1954.4568,0.5852571,1850.9415,-0.014427312
6148,1283,2367.498,5039.269,221062.6875,3357605.0,378.04675,537.41113,520.0008,2292.0613,0.6392563,1854.4766,-0.09497194
6149,1244,2371.1824,5473.2,225402.0,3357568.25,530.27814,714.3762,735.6584,2664.7402,0.57244617,1861.9613,-0.16666305
6150,1196,2369.1245,4202.4717,212694.71875,3357588.75,973.86206,1111.3988,1207.1271,1837.7366,0.20916954,1840.0479,0.014457246
6151,1454,2372.7544,4902.635,219696.34375,3357552.5,647.695,773.9598,806.512,1723.0723,0.37156382,1852.1227,0.05221799
6152,1108,2370.213,5222.247,222892.46875,3357577.75,513.4066,702.45215,777.9675,2123.3489,0.49036658,1857.6332,-0.050396692
6153,1453,2375.596,2965.2415,200322.40625,3357524.0,595.82104,800.9838,838.5544,2352.9478,0.53753036,1818.7191,-0.11938009
6154,1216,2369.1545,4484.8477,215518.46875,3357588.5,609.3088,718.2134,807.8133,1573.2257,0.32969344,1844.9169,0.0928944
6155,1195,2372.7983,5147.063,222140.625,3357552.0,540.9757,699.8025,932.1523,1903.641,0.36235654,1856.3378,-0.008193572
6156,1057,2368.9036,5343.121,224101.21875,3357591.0,481.98486,669.6424,699.10596,2454.3672,0.5579016,1859.717,-0.110655904
6157,1444,2375.408,3314.8262,203818.265625,3357526.0,246.43387,385.6309,269.22888,2106.7395,0.77378356,1824.7461,-0.06103763
6158,1400,2373.64,3358.36,204253.59375,3357543.5,320.1268,482.23358,417.2175,2034.6875,0.6686085,1825.4958,-0.046380002
6159,1023,2370.822,3832.005,208990.046875,3357571.75,447.73804,586.81036,612.5523,1866.9873,0.51180506,1833.6609,-0.0056316755
6160,1061,2373.8728,4584.851,216518.515625,3357541.25,659.14044,786.746,833.3902,1814.214,0.38408217,1846.6434,0.020415893
6161,1213,2371.0933,2017.5045,190845.046875,3357569.0,317.27783,446.2729,405.6892,2072.2175,0.6722385,1802.3788,-0.04817009
6162,958,2370.7913,2333.3643,194003.640625,3357572.0,193.37056,342.02713,212.44833,2418.035,0.8379183,1807.8236,-0.14174211
6163,1239,2372.7087,3482.9692,205499.6875,3357553.0,242.8749,373.3406,244.72882,2135.6885,0.7899326,1827.6438,-0.06514842
6164,1366,2374.151,2568.9912,196359.90625,3357538.5,179.51318,304.21487,184.07028,2428.0251,0.85887814,1811.8872,-0.14281304
6165,1111,2376.1394,4774.064,218410.640625,3357518.5,907.1584,1058.5896,1145.2719,1973.1143,0.2798599,1849.9071,-0.02256978
6166,1253,2376.1565,5257.303,223243.03125,3357518.5,629.07263,845.4609,899.7258,2316.6077,0.4729506,1858.2402,-0.08015956
6167,1295,2375.471,3120.674,201876.734375,3357525.25,749.52124,937.29926,999.31195,2124.8564,0.3583541,1821.3988,-0.068573736
6168,1017,2372.3206,4626.227,216932.265625,3357556.75,587.8687,710.7468,757.1308,1711.2379,0.39620298,1847.3562,0.049965803
6169,1062,2373.2805,4661.723,217287.234375,3357547.25,721.5075,836.89734,909.61255,1654.6648,0.30072865,1847.9686,0.06493894
6170,1431,2377.5913,2608.7017,196757.015625,3357504.0,173.384,303.81693,182.06848,2439.812,0.8608171,1812.5735,-0.14558391
6171,973,2371.9292,3862.7996,209298.0,3357560.75,397.76978,545.13055,599.1572,1887.6793,0.5188698,1834.1924,-0.012573809
6172,1266,2381.3223,4144.3516,212113.515625,3357466.75,939.09875,1086.7701,1182.3871,1933.8728,0.2512395,1839.0513,-0.017144019
6173,1153,2380.1614,1960.4181,190274.1875,3357478.5,343.72507,477.58282,484.41977,2037.3903,0.6289784,1801.3992,-0.03628677
6174,1174,2379.7803,2214.539,192815.390625,3357482.25,472.60733,673.3288,641.7104,2378.9604,0.6326544,1805.7795,-0.123193465
6175,1171,2377.5542,3574.0222,206410.21875,3357504.5,630.88983,829.7634,886.17676,2173.0615,0.45263162,1829.216,-0.079381615
6176,1483,2382.234,2659.3418,197263.421875,3357457.75,224.8756,372.40323,256.00034,2433.6326,0.81037223,1813.4487,-0.13955013
6177,1294,2378.4204,3004.5789,200715.78125,3357495.75,696.7427,893.2979,959.017,2241.5051,0.40277725,1819.3987,-0.09893271
6178,1405,2381.3872,4938.568,220055.6875,3357466.25,490.0982,624.5324,588.0395,2111.2603,0.5699529,1852.7462,-0.051045824
6179,1153,2379.28,3159.7659,202267.65625,3357487.25,686.39075,865.5013,936.67126,2005.9575,0.36287913,1822.0746,-0.039521217
6180,1218,2380.0935,3611.7043,206787.046875,3357479.0,882.9491,1065.4918,1133.8588,2128.1602,0.3090004,1829.8668,-0.0681753
6181,1208,2376.3445,4283.113,213501.125,3357516.5,689.85925,826.22845,876.70197,1882.836,0.38505763,1841.4415,-0.0015394728
6182,1067,2379.7646,2069.134,191361.34375,3357482.25,286.93347,421.2418,366.98032,2062.0066,0.69898176,1803.2731,-0.05683465
6183,1200,2381.306,2105.14,191721.40625,3357467.0,264.47083,400.48416,316.26666,2194.3374,0.7446401,1803.8945,-0.08519616
6184,1371,2380.9956,3228.1501,202951.5,3357470.0,690.3713,922.8286,1003.46246,2159.7244,0.37523818,1823.2544,-0.07530971
6185,1181,2382.1252,3725.8782,207928.78125,3357458.75,851.5453,1026.7417,1102.5089,1997.7756,0.28982934,1831.8363,-0.03678334
6186,1259,2379.9197,2493.9563,195609.5625,3357480.75,486.95273,694.7728,685.5151,2376.8333,0.6299794,1810.5964,-0.1250302
6187,1347,2381.9229,5507.341,225743.40625,3357460.75,461.14328,640.46326,655.6897,2666.8552,0.60797304,1862.5547,-0.16581763
6188,1121,2382.3782,5594.876,226618.75,3357456.25,868.4938,1083.12,1155.3474,2248.8032,0.32714266,1864.0645,-0.07386522
6189,1202,2382.991,2139.921,192069.203125,3357450.0,216.55157,342.1614,258.0416,2065.228,0.77806985,1804.4949,-0.058725785
6190,1196,2383.6162,2180.1873,192471.875,3357443.75,286.05225,436.57483,377.45444,2085.622,0.7288261,1805.1893,-0.0655406
6191,1286,2380.696,2851.7964,199187.96875,3357473.0,192.87402,332.14893,213.84798,2349.0664,0.83215797,1816.7657,-0.123896815
6192,1273,2384.194,3046.329,201133.296875,3357438.0,694.1473,916.6422,961.2145,2351.104,0.4218507,1820.1212,-0.12272269
6193,1225,2382.875,3649.8464,207168.46875,3357451.25,772.21387,937.80084,993.0,1944.631,0.33128113,1830.5256,-0.021147467
6194,1104,2381.9077,3959.6187,210266.1875,3357461.0,700.8958,867.82336,887.058,2221.5752,0.44455686,1835.8662,-0.08656121
6195,982,2380.6455,3900.4185,209674.1875,3357473.5,679.9246,844.1324,878.15173,2020.7871,0.39317662,1834.845,-0.03888072
6196,1409,2384.44,4082.335,211493.34375,3357435.5,983.3357,1132.5266,1242.7062,1903.3378,0.22377156,1837.9833,-0.009109353
6197,1113,2382.1284,4736.352,218033.515625,3357458.75,980.8841,1091.9299,1192.2866,1682.5642,0.17949267,1849.2595,0.055129793
6198,1200,2386.586,5007.2915,220742.90625,3357414.25,407.59793,573.1054,553.6204,2221.2932,0.6356497,1853.9336,-0.08289849
6199,1037,2383.0771,4806.972,218739.71875,3357449.25,284.973,421.76663,319.45517,2017.0111,0.72948045,1850.4777,-0.03738158
6200,1346,2381.2905,3405.2288,204722.28125,3357467.0,401.49442,572.224,507.74182,2157.2102,0.6368455,1826.3075,-0.07439902
6201,1305,2387.521,3994.9326,210619.328125,3357404.75,553.27814,735.6797,750.7234,2292.3916,0.5119883,1836.4778,-0.101810895
6202,1185,2386.536,3686.0986,207530.984375,3357414.75,735.05316,905.58057,958.62866,1997.5797,0.371609,1831.1525,-0.034829818
6203,1304,2387.0867,5109.477,221764.765625,3357409.25,391.77686,502.86426,682.64954,1629.0521,0.41404247,1855.6959,0.067129925
6204,1052,2385.2737,2452.902,195199.015625,3357427.25,175.79088,295.2638,193.4482,2183.1863,0.83682066,1809.8914,-0.08871308
6205,1159,2388.4219,3517.711,205847.109375,3357395.75,430.8201,602.7269,564.6083,2280.9788,0.6378742,1828.2501,-0.105513714
6206,1247,2388.0063,4033.7136,211007.140625,3357400.0,409.909,546.5076,476.5878,1943.0369,0.6317246,1837.1466,-0.020734733
6207,1162,2389.3452,4313.9966,213809.96875,3357386.5,550.38556,688.432,720.56885,1826.0671,0.4361654,1841.98,0.019129546
6208,1111,2383.8687,4865.773,219327.734375,3357441.25,321.29703,450.37173,372.31323,1782.4847,0.65224314,1851.492,0.028129136
6209,1530,2390.8,3269.9404,203369.40625,3357372.0,625.9379,832.0712,866.45557,2145.9202,0.44389704,1823.9794,-0.0688251
6210,1045,2384.3015,4521.5405,215885.40625,3357437.0,804.9737,929.2067,1024.3206,1666.7804,0.2510434,1845.5564,0.06357505
6211,1270,2388.592,2924.4763,199914.765625,3357394.0,550.12006,774.8441,801.30554,2286.9287,0.56660587,1818.0226,-0.10121643
6212,1102,2388.7605,4553.757,216207.5625,3357392.5,736.1497,856.2069,930.64246,1629.8053,0.2909479,1846.1139,0.076362796
6213,1079,2389.6238,2309.7988,193767.984375,3357383.75,209.47452,330.12512,216.11955,2324.1614,0.829067,1807.4265,-0.11979416
6214,866,2389.7795,5565.554,226325.546875,3357382.25,639.7864,843.71594,826.0716,2700.9717,0.54675174,1863.562,-0.16513553
6215,1075,2391.6409,2420.9153,194879.15625,3357363.5,173.84744,298.2358,194.0828,2236.1484,0.8399195,1809.343,-0.102633014
6216,1233,2393.5159,4174.407,212414.0625,3357344.75,1008.09894,1142.026,1258.6877,1789.142,0.18217793,1839.575,0.023622872
6217,1179,2395.145,4463.4316,215304.3125,3357328.5,821.58606,949.103,1049.8829,1677.3351,0.25099936,1844.5593,0.06695735
6218,1141,2391.1577,5317.681,223846.8125,3357368.5,300.922,441.1481,347.85013,2409.1692,0.74371284,1859.2881,-0.09895355
6219,1087,2391.035,5364.8296,224318.296875,3357369.75,330.91537,483.64307,581.8528,1911.3478,0.55188155,1860.1011,-0.004436252
6220,1393,2396.9102,4974.311,220413.109375,3357311.0,274.39554,427.98062,301.8855,2429.673,0.7846752,1853.3694,-0.12551843
6221,1317,2394.2375,5073.2993,221403.0,3357337.5,475.1845,608.5057,730.7403,1792.17,0.43148622,1855.0752,0.025376843
6222,1191,2393.9353,5400.616,224676.15625,3357340.75,312.46515,460.28043,540.92737,1878.0428,0.56388694,1860.7195,0.0062298807
6223,1142,2396.0325,2041.7189,191087.1875,3357319.75,295.3634,418.43082,394.70227,1959.021,0.66556066,1802.8085,-0.015680015
6224,1092,2395.6208,5168.2217,222352.21875,3357323.75,456.8251,586.30035,752.0769,1680.4286,0.38910082,1856.7126,0.052332737
6225,1394,2395.2942,5440.3745,225073.75,3357327.0,348.4828,502.0154,570.3232,2003.0997,0.56355894,1861.4056,-0.022854641
6226,1229,2396.406,1992.0961,190590.96875,3357316.0,340.0423,473.09763,461.6314,2171.3352,0.65381074,1801.9532,-0.0591632
6227,1438,2395.6982,2744.523,198115.234375,3357323.0,194.9482,336.23505,212.04381,2411.7688,0.8379076,1814.9236,-0.13875285
6228,1258,2393.9817,2886.807,199538.0625,3357340.25,291.1868,459.95587,400.1701,2290.2388,0.7319719,1817.3756,-0.10660772
6229,976,2396.0657,4606.4834,216734.84375,3357319.25,686.2515,818.12195,915.0056,1800.8438,0.3446617,1847.0264,0.025887286
6230,1211,2400.1396,5534.995,226019.953125,3357278.5,470.00247,660.65155,635.98596,2907.724,0.6425718,1863.0396,-0.2012279
6231,1054,2395.1575,3927.9346,209949.34375,3357328.5,778.62335,992.7467,1031.1708,2231.3425,0.36900443,1835.326,-0.088121004
6232,1159,2395.9827,4254.476,213214.765625,3357320.25,989.1087,1094.5608,1215.5479,1626.6774,0.14803387,1840.9567,0.06944869
6233,998,2395.8647,2353.9038,194209.03125,3357321.25,382.12024,569.74347,507.3477,2390.2134,0.6919519,1808.1898,-0.12681423
6234,1241,2395.8035,2530.9597,195979.59375,3357322.0,202.64746,349.20468,217.3058,2452.8613,0.83621716,1811.242,-0.14695755
6235,1264,2396.9849,3453.4944,205204.9375,3357310.25,253.39755,394.79153,268.51028,2178.2341,0.77782774,1827.147,-0.07717633
6236,967,2397.4033,3751.0425,208180.421875,3357306.0,808.08997,984.6856,1050.12,1915.394,0.29778334,1832.2772,-0.017995924
6237,1273,2397.8477,4395.8867,214628.875,3357301.5,850.6465,972.22076,1140.8767,1598.6174,0.17840137,1843.3959,0.07915183
6238,1075,2397.5767,2386.9841,194539.84375,3357304.25,197.91441,329.45953,219.17302,2280.8652,0.82395136,1808.7609,-0.11234147
6239,1427,2398.9531,2705.1296,197721.296875,3357290.5,447.3122,655.87354,623.25366,2480.5017,0.66949296,1814.246,-0.14681917
6240,995,2397.0461,3783.6604,208506.609375,3357309.5,924.15375,1094.0361,1198.409,1913.0242,0.23054828,1832.8394,-0.014051107
6241,1264,2399.0808,4216.4067,212834.0625,3357289.25,1011.99603,1137.6187,1254.9612,1723.0214,0.16212763,1840.3018,0.041311774
6242,979,2397.9326,4705.7905,217727.90625,3357300.75,853.3769,973.024,1050.6777,1699.8529,0.24285163,1848.7396,0.051647022
6243,1124,2399.041,5198.8667,222658.671875,3357289.5,1029.6521,1237.2789,1428.1837,1992.4956,0.19831002,1857.2426,-0.027965013
6244,1212,2399.2417,4359.738,214267.375,3357287.5,762.29205,887.9439,989.2533,1651.7781,0.25357944,1842.7732,0.06444785
6245,1067,2396.91,2276.421,193434.203125,3357311.0,215.52577,327.12277,213.69072,2296.3477,0.8283163,1806.8546,-0.10790731
6246,1254,2398.9036,2785.9211,198529.21875,3357291.0,192.52512,329.10486,212.49162,2364.8855,0.83434653,1815.6388,-0.12772673
6247,892,2400.0537,3873.3845,209403.84375,3357279.5,674.79706,811.63116,885.65247,1775.519,0.33684376,1834.3877,0.023272969
6248,1316,2400.3245,3194.1877,202611.875,3357276.75,719.91187,933.291,1024.087,2145.6584,0.35560834,1822.6779,-0.075675316
6249,1015,2401.3093,4644.662,217116.625,3357267.0,635.38275,752.2266,807.7172,1769.867,0.3889554,1847.687,0.031729966
6250,1210,2401.4504,3076.7356,201437.359375,3357265.5,688.79626,896.7467,905.5789,2232.5698,0.42254844,1820.6536,-0.094701886
6251,1308,2406.2844,3337.3853,204043.84375,3357217.25,526.6223,743.98816,728.64374,2093.943,0.4920253,1825.1494,-0.060567364
6252,1270,2405.344,3377.2866,204442.875,3357226.5,552.45,768.6992,763.8575,2119.1208,0.48053196,1825.8369,-0.06906202
6253,1006,2402.181,3814.3022,208813.03125,3357258.25,615.494,822.2416,845.86383,2212.152,0.4475157,1833.3701,-0.08364477
6254,1164,2403.647,4428.502,214955.015625,3357243.5,841.96906,942.99744,1033.3737,1614.7964,0.23444456,1843.9608,0.07630176
6255,1429,2409.9355,2635.6277,197026.28125,3357180.75,190.95801,333.12912,202.67494,2499.9692,0.84849536,1813.0531,-0.1540581
6256,1050,2404.24,4499.436,215664.359375,3357237.5,840.99,982.70667,1081.2009,1756.9324,0.25377285,1845.1842,0.03338602
6257,1242,2405.856,3550.3616,206173.625,3357221.5,656.18036,861.5833,917.61554,2265.6538,0.4314563,1828.8212,-0.09896279
