segment_id,n_pixels,centroid_row,centroid_col,centroid_x,centroid_y,mean_B2,mean_B3,mean_B4,mean_B8,mean_NDVI,mean_B11,mean_NDBI
4126,1315,1726.2228,4395.2773,214622.78125,3364017.75,250.10266,386.65552,287.49124,2108.695,0.7601797,1834.5309,-0.067637965
4127,1345,1729.803,3695.9436,207629.4375,3363982.0,279.74014,414.95465,320.90854,1990.345,0.7243245,1820.2144,-0.039728876
4128,1239,1725.5625,4714.1455,217811.453125,3364024.5,575.3943,746.85754,763.9923,2112.5762,0.48006576,1841.0596,-0.06048211
4129,1050,1730.4076,4077.763,211447.625,3363976.0,697.8933,976.50854,1159.3838,2269.517,0.32680112,1828.0321,-0.102503896
4130,1041,1727.488,5199.953,222669.53125,3364005.0,532.9404,725.318,799.7603,1849.2997,0.40723175,1851.0083,0.004726594
4131,1237,1726.7833,2524.1511,195911.515625,3364012.25,779.80676,999.7405,1107.9547,1953.131,0.2717835,1796.2236,-0.029093305
4132,1070,1731.6869,3492.542,205595.421875,3363963.25,486.82336,673.3556,640.87244,2218.163,0.56409025,1816.051,-0.08896868
4133,1278,1731.3162,3589.9272,206569.28125,3363966.75,411.5047,593.65924,563.06067,2130.8896,0.603353,1818.0447,-0.06988042
4134,1045,1728.0077,5123.065,221900.65625,3364000.0,558.29376,766.0861,810.7067,2253.0898,0.4736938,1849.4342,-0.09137564
4135,976,1728.4088,2152.2112,192192.109375,3363996.0,581.7387,900.3279,978.74695,2562.3936,0.4511092,1788.6108,-0.1719732
4136,1143,1730.3342,2408.7322,194757.328125,3363976.75,405.3141,656.80225,639.7113,2188.6519,0.55682427,1793.8629,-0.0901092
4137,1173,1731.3231,4614.5317,216815.3125,3363966.75,271.15814,438.24213,360.5115,2067.4868,0.6989188,1839.023,-0.051177137
4138,1386,1734.2424,5410.344,224773.4375,3363937.5,223.36075,374.86398,378.6443,1920.488,0.6784453,1855.3201,-0.0073490785
4139,1365,1734.4095,2885.4146,199524.140625,3363936.0,614.91797,915.0029,989.69745,2480.964,0.43506232,1803.6234,-0.15222386
4140,1256,1733.9865,3029.156,200961.5625,3363940.25,292.9626,438.41043,349.5808,1984.9324,0.6990848,1806.5657,-0.03710538
4141,1178,1732.2911,3982.8838,210498.84375,3363957.0,318.31366,481.99533,398.66553,2078.357,0.6833611,1826.0905,-0.054423325
4142,1446,1735.3298,4577.4033,216444.03125,3363926.75,292.37793,473.2151,383.96924,2120.8364,0.6864346,1838.2649,-0.05946438
4143,1275,1735.5647,1259.967,183269.671875,3363924.25,184.59137,356.74982,294.7945,2013.2031,0.74687636,1770.3522,-0.049176525
4144,1314,1735.2854,2995.596,200625.953125,3363927.25,480.13583,675.0126,654.9033,2173.5771,0.55248964,1805.8794,-0.0850091
4145,1303,1734.4766,4192.9434,212599.4375,3363935.25,606.9463,827.8419,899.7705,2048.8684,0.42927024,1830.3926,-0.05065648
4146,1503,1736.5636,1309.1664,183761.65625,3363914.25,207.5223,392.78775,316.90753,2195.1204,0.7445875,1771.3597,-0.09171752
4147,1242,1733.6586,1404.3945,184713.9375,3363943.5,162.1095,322.2214,236.74236,2082.43,0.79425794,1773.3071,-0.07590511
4148,1392,1732.7457,2451.855,195188.546875,3363952.5,489.92743,784.0072,738.2083,2492.8074,0.54162884,1794.7471,-0.15434489
4149,1041,1732.0221,3063.2815,201302.8125,3363959.75,304.60278,466.54514,345.65417,2158.94,0.71911204,1807.2632,-0.08015637
4150,1366,1733.5857,3848.3206,209153.203125,3363944.25,593.48315,795.2705,848.41364,2135.7031,0.4344458,1823.3362,-0.06479132
4151,1230,1735.6342,4647.2715,217142.71875,3363923.75,438.96057,619.8443,594.4,2054.8564,0.5600043,1839.6957,-0.04531437
4152,1384,1735.3505,4508.185,215751.84375,3363926.5,580.60223,770.45197,772.0401,2150.106,0.48203167,1836.8475,-0.06747906
4153,1069,1734.3021,5232.8823,222998.828125,3363937.0,436.08185,673.2306,604.471,2716.2727,0.62677175,1851.6862,-0.16332915
4154,1437,1739.5588,1193.6646,182606.640625,3363884.5,213.91475,405.65137,360.07028,2038.4084,0.70521003,1768.9976,-0.044883523
4155,1160,1737.2026,2211.9077,192789.078125,3363908.0,502.8543,771.1216,865.2069,2295.731,0.46076295,1789.8379,-0.11911395
4156,1263,1733.7213,3919.4973,209864.96875,3363942.75,583.6849,803.597,876.70306,2186.369,0.4430774,1824.7935,-0.08312213
4157,1274,1738.1154,4129.6514,211966.515625,3363898.75,446.4258,654.5969,661.5746,2165.1523,0.5483038,1829.0986,-0.07895467
4158,1289,1736.5695,2776.46,198434.59375,3363914.25,742.05896,973.3646,1081.8976,1989.2684,0.29763794,1801.3942,-0.042903088
4159,1223,1737.1864,3159.5583,202265.578125,3363908.25,247.22649,389.31683,261.86182,1993.1051,0.76463985,1809.2372,-0.042186618
4160,1225,1737.1421,3456.7363,205237.359375,3363908.5,251.46367,382.61917,258.72327,2050.033,0.77414465,1815.321,-0.055761017
4161,1360,1739.2354,3658.5176,207255.171875,3363887.75,280.89044,417.0658,306.17722,2098.7393,0.743942,1819.4532,-0.06655816
4162,1171,1738.1357,1717.9445,187849.4375,3363898.75,141.22374,305.3433,198.87788,2082.4783,0.82488126,1779.7275,-0.07532052
4163,1296,1738.8427,4747.427,218144.265625,3363891.5,575.3931,726.3723,740.2774,1942.1666,0.46766612,1841.748,-0.019245928
4164,1144,1739.5428,4830.4976,218974.96875,3363884.5,460.316,609.2382,585.3501,1732.5747,0.50840175,1843.4495,0.050052788
4165,1337,1741.1272,1758.9125,188259.125,3363868.75,136.13687,302.6941,196.00299,2064.0403,0.82529813,1780.5679,-0.06816217
4166,1584,1743.1616,3777.4243,208444.25,3363848.5,319.01956,476.22726,402.63635,2012.2349,0.6752331,1821.8899,-0.04496154
4167,1298,1740.9916,1514.0231,185810.234375,3363870.0,162.45378,333.01926,218.92296,2178.4067,0.8186272,1775.5553,-0.099064514
4168,1088,1739.659,2019.7417,190867.421875,3363883.5,283.83365,533.4044,425.4899,2360.3604,0.7062482,1785.9058,-0.12762488
4169,1085,1739.1853,4786.3345,218533.34375,3363888.25,303.5954,442.2825,337.84195,1959.188,0.71119726,1842.5449,-0.020448137
4170,1229,1743.8926,1616.5834,186835.828125,3363841.0,229.22295,427.89993,326.12286,2145.1985,0.7388238,1777.6562,-0.08576222
4171,1186,1740.6215,4293.8594,213608.59375,3363873.75,350.12943,491.81787,385.47174,2363.4136,0.7154381,1832.462,-0.11414934
4172,1277,1738.3986,4432.5723,214995.71875,3363896.0,268.81638,396.4624,303.83282,2034.1578,0.74050695,1835.301,-0.047509745
4173,1196,1744.1003,5518.4507,225854.5,3363839.0,231.46948,378.4565,394.17892,1878.6174,0.6584813,1857.539,0.0009932762
4174,1223,1741.7416,5576.9844,226439.84375,3363862.5,364.95584,539.5315,645.54456,1823.7183,0.480816,1858.7365,0.02016921
4175,1218,1741.6602,1366.4984,184334.984375,3363863.5,200.3284,389.14203,313.5821,2228.6462,0.7585482,1772.5363,-0.10903264
4176,1142,1741.2251,3120.9607,201879.609375,3363867.75,251.46585,404.33932,278.0565,2055.9707,0.76065564,1808.4492,-0.061232887
4177,1110,1741.3423,5091.3965,221583.96875,3363866.5,630.9667,820.9968,901.2604,2088.4387,0.40602648,1848.7926,-0.05189625
4178,1268,1746.1467,1582.3936,186493.9375,3363818.5,389.7492,622.28156,620.235,2219.4604,0.5752375,1776.9578,-0.103219375
4179,1439,1746.3773,1683.1974,187501.96875,3363816.25,159.4788,322.57053,220.98958,2069.2375,0.8042722,1779.0211,-0.067388415
4180,1092,1746.3196,2241.8809,193088.8125,3363816.75,590.27106,876.2216,1012.9927,2334.913,0.40916923,1790.4567,-0.12696823
4181,1367,1745.6255,2815.4463,198824.46875,3363823.75,471.79736,739.66644,751.30286,2400.109,0.53343135,1802.1974,-0.13682278
4182,1461,1745.5975,1830.3723,188973.71875,3363824.0,128.06845,306.42026,190.42847,2284.0876,0.8454175,1782.0331,-0.12014623
4183,1099,1744.7671,1986.7115,190537.109375,3363832.25,218.54778,469.62057,311.71338,2465.0564,0.7731853,1785.2327,-0.14660095
4184,1345,1746.5472,3816.313,208833.125,3363814.5,325.6041,482.85687,425.62268,1994.0391,0.6634119,1822.6879,-0.0383733
4185,1262,1746.8407,3289.194,203561.9375,3363811.5,257.01822,392.0959,267.27774,2035.0626,0.7652511,1811.8965,-0.052550692
4186,1377,1745.9928,1904.0936,189710.9375,3363820.0,166.55482,359.90268,243.6398,2086.3347,0.7903842,1783.5424,-0.07443519
4187,1073,1747.8751,2093.0989,191600.984375,3363801.25,628.23395,935.493,1050.2815,2497.014,0.41684127,1787.4121,-0.16051431
4188,1153,1747.5612,2358.784,194257.84375,3363804.5,625.49695,928.5568,918.6626,2346.563,0.44016796,1792.8503,-0.12521297
4189,1393,1748.3223,2672.3093,197393.09375,3363796.75,1051.2684,1298.7782,1463.2103,1974.0194,0.16232552,1799.2688,-0.039194047
4190,1207,1743.0381,3352.088,204190.875,3363849.5,257.44904,397.1744,269.3724,2039.4875,0.76469415,1813.1819,-0.053995878
4191,1196,1745.7124,4328.324,213953.25,3363823.0,254.89507,387.36203,304.00168,2099.3335,0.75179726,1833.1705,-0.06588788
4192,1176,1745.983,5443.557,225105.5625,3363820.25,182.76021,320.28442,269.84567,2069.5732,0.76856023,1856.0063,-0.04352042
4193,1153,1747.7285,2276.9497,193439.5,3363802.75,608.6218,897.6834,994.9462,2313.615,0.3992877,1791.1754,-0.122165725
4194,1319,1749.3025,2929.2805,199962.8125,3363787.0,683.9295,944.05835,1028.7487,2294.9436,0.38280877,1804.5298,-0.11092787
4195,1567,1752.4614,4958.0444,220250.4375,3363755.5,800.8519,1107.3555,1339.8928,2429.4436,0.307439,1846.0679,-0.12935324
4196,1398,1751.6195,5481.6436,225486.4375,3363763.75,217.60371,364.94492,355.60657,1961.9761,0.6955194,1856.7892,-0.022551993
4197,1199,1748.4178,1944.5096,190115.09375,3363795.75,246.78899,480.6055,378.52127,2335.8782,0.7259494,1784.371,-0.121294305
4198,1181,1749.8628,2057.774,191247.734375,3363781.25,352.9907,593.1897,570.48096,2258.3098,0.60936314,1786.6902,-0.10693807
4199,1141,1748.6704,3525.3557,205923.5625,3363793.25,300.01184,456.1354,365.12665,2115.514,0.712193,1816.7323,-0.07055514
4200,1235,1749.1879,3953.4841,210204.84375,3363788.0,527.619,739.7846,775.03925,2191.008,0.49286547,1825.4978,-0.082604565
4201,940,1748.2372,5147.933,222149.328125,3363797.75,481.5431,684.1787,696.02234,2250.3953,0.5335724,1849.954,-0.08593176
4202,1230,1750.6309,4230.086,212970.859375,3363773.75,624.1134,809.63696,856.0984,2024.1406,0.41024926,1831.1617,-0.039882008
4203,1350,1751.4756,4873.448,219404.484375,3363765.25,466.56,626.2641,611.3837,1967.8541,0.5340563,1844.3352,-0.016950004
4204,1240,1750.8782,5268.3364,223353.359375,3363771.25,426.1867,677.5427,518.4194,3139.0725,0.70749444,1852.4208,-0.227585
4205,1345,1751.8922,1474.2357,185412.359375,3363761.0,154.31598,311.42603,202.96506,2132.1829,0.8253542,1774.7474,-0.08808341
4206,1116,1751.8871,3086.3513,201533.515625,3363761.25,265.92786,416.85574,295.0224,2079.051,0.74944717,1807.7467,-0.06442394
4207,1380,1751.5942,3884.6108,209516.109375,3363764.0,670.56415,890.63007,995.02826,2143.9434,0.37764528,1824.089,-0.07715251
4208,1046,1752.9235,5178.025,222450.25,3363750.75,417.24283,597.78345,644.3628,1975.3508,0.501822,1850.5726,-0.017862726
4209,1171,1751.9838,1792.1665,188591.65625,3363760.25,138.1409,311.28607,195.8941,2229.8188,0.83776146,1781.2549,-0.107726984
4210,1432,1755.1543,2632.5195,196995.1875,3363728.5,824.9979,1088.4155,1278.1152,2033.7556,0.23653594,1798.4581,-0.053522706
4211,1429,1755.1687,5010.3955,220773.953125,3363728.25,416.6221,599.0,604.99896,1988.3877,0.54318285,1847.1412,-0.029813785
4212,1405,1758.553,1650.8192,187178.1875,3363694.5,151.4121,319.33594,214.39502,2013.9175,0.8066831,1778.3656,-0.053287763
4213,1236,1754.894,2313.3115,193803.109375,3363731.0,700.6699,1015.58093,1102.4797,2197.678,0.33946428,1791.9238,-0.08419212
4214,1196,1751.8629,3388.0444,204550.4375,3363761.25,244.85995,377.3842,257.43018,2036.6526,0.77484447,1813.923,-0.05519648
4215,1161,1752.1085,4052.4712,211194.71875,3363759.0,559.146,780.48883,841.7179,2158.4104,0.46537247,1827.526,-0.07718686
4216,1104,1754.5181,4099.327,211663.28125,3363734.75,383.89673,561.87317,536.596,1988.5321,0.59252614,1828.4867,-0.034533188
4217,1334,1756.8778,1432.8868,184998.875,3363711.25,159.3883,304.81784,210.72939,2057.3643,0.81325,1773.904,-0.07088858
4218,1279,1753.9993,3623.939,206909.390625,3363740.0,413.59344,601.39056,582.4265,2157.106,0.60290366,1818.7535,-0.07972499
4219,1191,1752.2115,4468.642,215356.421875,3363758.0,375.199,515.28125,478.46936,1889.3035,0.6119051,1836.047,-0.011145123
4220,1331,1753.556,4542.6733,216096.734375,3363744.5,419.75922,594.2479,544.9692,2043.6863,0.58054817,1837.5635,-0.037791338
4221,1274,1755.5197,5052.4136,221194.140625,3363724.75,492.7453,664.2088,672.4949,2041.8317,0.51211023,1848.0018,-0.03855335
4222,1222,1759.7578,1284.9222,183519.21875,3363682.5,228.74304,406.26596,365.1825,2031.1538,0.7061959,1770.8774,-0.05221811
4223,1434,1755.3438,2492.8325,195598.328125,3363726.5,603.7748,856.14087,823.4519,2367.5774,0.47508794,1795.5989,-0.12225802
4224,1517,1757.886,2592.027,196590.265625,3363701.25,633.2815,942.8827,971.22675,2573.6494,0.45436984,1797.6307,-0.16972376
4225,1216,1755.5165,2710.1208,197771.203125,3363724.75,674.6719,949.6801,1078.0889,2393.8823,0.3887655,1800.0469,-0.12992084
4226,1314,1756.5845,5301.499,223685.0,3363714.25,290.52322,498.14005,375.13736,2807.1333,0.7582469,1853.1029,-0.1836956
4227,1291,1757.5353,5343.992,224109.921875,3363704.75,305.22232,487.79666,395.6185,2161.3806,0.6925222,1853.9735,-0.057678126
4228,1071,1757.775,2423.9636,194909.640625,3363702.25,436.70496,713.9085,663.1195,2282.5676,0.5556297,1794.1904,-0.11355932
4229,1305,1757.2238,2534.5618,196015.625,3363707.75,682.38776,923.7778,995.70496,2069.9011,0.34775907,1796.4541,-0.058553446
4230,1159,1756.0596,4366.144,214331.4375,3363719.5,279.26962,420.73166,341.607,2061.7007,0.7235868,1833.9504,-0.05399526
4231,1267,1756.1752,4682.2383,217492.375,3363718.25,533.9893,701.9866,678.1109,2138.797,0.5234253,1840.4225,-0.05865013
4232,1670,1761.9078,4916.2515,219832.515625,3363661.0,638.41797,835.73865,900.40985,2124.672,0.4101501,1845.2172,-0.055481285
4233,1381,1758.8356,4162.5684,212295.6875,3363691.75,349.01013,515.4091,460.73425,1995.3132,0.6440717,1829.7838,-0.036414195
4234,1214,1759.6334,5548.803,226158.03125,3363683.75,290.7673,457.42917,505.8517,1856.2677,0.5775942,1858.1686,0.0055868905
4235,1198,1761.9332,2387.4534,194544.53125,3363660.75,532.404,817.44324,820.45325,2278.954,0.47233734,1793.4456,-0.11207008
4236,1266,1759.1793,2746.511,198135.109375,3363688.25,626.95496,874.2338,949.21326,2291.9343,0.41564983,1800.794,-0.103648
4237,1147,1754.7899,3226.8125,202938.125,3363732.0,248.9734,382.40103,258.75674,2081.0771,0.77748245,1810.6238,-0.0656468
4238,1235,1760.6049,3714.0664,207810.65625,3363674.0,338.11255,494.6992,425.64655,2040.8927,0.67371583,1820.6023,-0.05113751
4239,1313,1761.1577,1544.4319,186114.3125,3363668.5,244.13708,440.82635,356.1881,2194.8477,0.735456,1776.1896,-0.09491303
4240,1173,1758.1611,3424.9685,204919.6875,3363698.5,234.63554,367.22592,244.06863,1966.1875,0.7774958,1814.6824,-0.035248037
4241,1136,1757.9252,3192.1567,202591.5625,3363700.75,260.9582,397.8587,269.77994,2136.8481,0.7744563,1809.9161,-0.07927804
4242,1368,1765.386,3748.511,208155.109375,3363626.25,456.19482,657.545,668.58075,2182.2434,0.5573409,1821.3102,-0.08399171
4243,994,1760.9497,5210.835,222778.34375,3363670.5,520.0483,731.07495,732.06793,2291.351,0.5110035,1851.2487,-0.085932046
4244,1319,1763.3693,5381.288,224482.875,3363646.25,208.56596,365.27332,340.72934,2019.1392,0.7183863,1854.7402,-0.03559186
4245,1117,1759.4377,2155.9678,192229.671875,3363685.5,577.5694,896.7493,917.3268,2678.2192,0.4938449,1788.7057,-0.19149776
4246,1396,1762.9076,2854.046,199210.453125,3363651.0,522.5723,801.70776,831.1877,2382.6274,0.49427143,1802.9973,-0.13173474
4247,1182,1762.6735,4400.961,214679.609375,3363653.25,329.55203,459.7297,404.58545,1940.146,0.66984004,1834.6669,-0.02358621
4248,1197,1761.5806,4716.6807,217836.8125,3363664.25,525.84753,694.2456,693.8333,1984.741,0.49879318,1841.1306,-0.031215098
4249,1059,1764.2833,4806.6016,218736.015625,3363637.25,493.585,663.01276,634.25354,1977.6737,0.55128014,1842.9733,-0.022203602
4250,1484,1767.3208,1240.5936,183075.9375,3363606.75,188.51955,356.7109,306.07144,1915.6112,0.7277116,1769.9746,-0.026212495
4251,1289,1761.924,1865.5027,189325.03125,3363660.75,127.61909,306.31808,194.08069,2202.3003,0.8372766,1782.7617,-0.100971304
4252,1339,1767.1315,3258.041,203250.40625,3363608.75,250.39844,380.5758,257.73376,2072.0496,0.77750325,1811.27,-0.06344357
4253,1248,1764.7781,4264.702,213317.03125,3363632.25,413.80768,562.847,492.40305,2116.535,0.6225442,1831.8782,-0.056658532
4254,1483,1767.1335,2971.6763,200386.765625,3363608.75,449.73703,628.1753,614.208,2024.7815,0.57313204,1805.4077,-0.050623044
4255,1508,1770.0736,1346.0776,184130.78125,3363579.25,176.09085,345.80835,262.36273,2215.287,0.7876608,1772.1351,-0.10680515
4256,1253,1766.3289,3049.4365,201164.359375,3363616.75,284.86432,436.48285,319.96887,2088.6628,0.7323544,1806.9991,-0.068514444
4257,1298,1766.6718,3320.3574,203873.578125,3363613.25,256.4403,395.92065,270.16333,2037.2311,0.7632918,1812.5454,-0.053047765
4258,1118,1763.4347,4019.4446,210864.4375,3363645.75,290.16055,434.30234,355.6838,1937.0425,0.68979406,1826.856,-0.0253737
4259,1066,1764.0432,5119.2974,221862.96875,3363639.5,517.6543,733.758,782.1426,2274.691,0.4914049,1849.3759,-0.094925284
4260,1267,1765.6716,4610.2114,216772.109375,3363623.25,344.2869,519.4238,421.06076,2162.414,0.66216016,1838.9528,-0.061144516
4261,1276,1768.0,1391.7225,184587.21875,3363600.0,177.79468,335.7837,248.82759,2139.996,0.7907544,1773.0681,-0.09056207
4262,1083,1764.2521,3493.7,205607.0,3363637.5,264.7673,403.9123,275.9446,2083.3887,0.7646936,1816.0928,-0.06400662
4263,1326,1768.6848,3553.3928,206203.9375,3363593.25,360.85257,524.3469,427.06296,2239.141,0.6919,1817.3174,-0.09671553
4264,1308,1770.9113,3681.25,207482.5,3363571.0,355.59402,507.2672,428.56268,2041.7932,0.6642315,1819.9362,-0.049490765
4265,1247,1770.6976,2185.967,192529.671875,3363573.0,606.68805,895.8725,1013.35846,2308.259,0.41429836,1789.3263,-0.12246662
4266,1407,1771.2964,2895.5552,199625.546875,3363567.0,593.5167,872.73346,937.02344,2358.0754,0.43084916,1803.8518,-0.12480233
4267,1192,1765.3549,3588.8071,206558.0625,3363626.5,307.46014,460.1229,359.34186,2107.0264,0.71680456,1818.0405,-0.07027076
4268,1205,1768.8846,3987.2788,210542.78125,3363591.25,439.7303,635.9373,603.0485,2176.1702,0.58351403,1826.2004,-0.07896654
4269,1154,1769.5736,4770.631,218376.3125,3363584.25,277.4558,407.57928,297.96707,1921.9493,0.7277435,1842.2395,-0.010637296
4270,1333,1774.6272,1207.4081,182744.078125,3363533.75,198.6354,375.70593,331.47263,1922.8627,0.7118443,1769.2998,-0.016875373
4271,1223,1770.4628,2124.915,191919.15625,3363575.25,502.09485,806.04333,803.5143,2698.1726,0.54461217,1788.0764,-0.19824915
4272,1344,1776.6257,2560.2605,196272.609375,3363513.75,677.2701,956.7202,1026.2649,2274.3325,0.38084227,1796.9912,-0.10734758
4273,1254,1770.4546,3147.4338,202144.34375,3363575.5,262.5702,404.70413,271.88596,2141.0706,0.7725909,1809.0076,-0.080023944
4274,1212,1770.8713,4203.028,212700.28125,3363571.25,769.5045,982.0351,1047.1274,2050.9421,0.3304796,1830.6187,-0.043379005
4275,990,1768.5676,5240.725,223077.25,3363594.25,368.08484,582.7955,463.29898,2726.9666,0.70352066,1851.8646,-0.16613258
4276,1013,1771.7819,1966.7937,190337.9375,3363562.25,164.90918,376.63278,258.8904,2171.8599,0.7890536,1784.8407,-0.091649905
4277,1035,1771.2551,2031.4415,190984.421875,3363567.5,264.95267,508.53818,394.4628,2310.9478,0.71952635,1786.1637,-0.119697325
4278,1179,1774.6243,2339.13,194061.296875,3363533.75,742.7769,1059.8075,1114.1536,2222.7346,0.34389427,1792.4636,-0.09300579
4279,1459,1773.7197,3011.8835,200788.84375,3363542.75,406.20392,579.8619,547.1641,2045.5103,0.5787811,1806.2345,-0.05230803
4280,1223,1769.6606,3923.2297,209902.296875,3363583.5,597.8516,839.1386,909.88513,2310.111,0.44244912,1824.8895,-0.11539949
4281,1198,1771.884,4842.2686,219092.6875,3363561.25,592.17114,751.7684,762.9453,1855.2303,0.44493178,1843.7075,0.016579524
4282,1345,1770.3079,1722.5167,187895.171875,3363577.0,148.02454,317.34573,204.84685,2207.7346,0.829355,1779.84,-0.10336194
4283,1218,1770.7611,2453.5723,195205.71875,3363572.5,508.95648,770.5928,807.4614,2210.748,0.4686982,1794.804,-0.09670818
4284,1363,1773.8643,2784.5225,198515.21875,3363541.25,656.89874,936.5708,1085.7902,2263.8723,0.3581001,1801.5803,-0.10857504
4285,1115,1771.5345,3462.2788,205292.78125,3363564.75,247.49641,373.94888,253.09148,2054.0906,0.7791736,1815.4536,-0.056691285
4286,1360,1773.0581,4502.1455,215691.453125,3363549.5,628.2118,812.95734,829.06177,2017.379,0.42345455,1836.7441,-0.038176656
4287,1026,1773.037,3110.6375,201776.375,3363549.75,271.93176,422.27972,284.63257,2094.69,0.75664216,1808.2557,-0.064636074
4288,1535,1774.7577,3849.4587,209164.59375,3363532.5,477.32605,650.3544,652.2746,2015.4504,0.53201425,1823.382,-0.038679928
4289,1279,1772.1587,4645.4834,217124.84375,3363558.5,513.4261,693.1505,650.7627,2238.5676,0.5478539,1839.6785,-0.07834715
4290,1292,1774.753,5418.189,224851.890625,3363532.5,250.86842,430.71555,405.82855,2421.9067,0.7151333,1855.5017,-0.113728836
4291,1150,1775.0417,2219.3096,192863.09375,3363529.5,607.92523,908.7478,1059.5582,2423.401,0.40340263,1790.0112,-0.14605664
4292,1493,1781.6711,4987.6157,220546.15625,3363463.25,447.51172,633.8932,694.5844,1879.4143,0.47480932,1846.6888,0.00014438022
4293,1147,1774.3662,5083.3853,221503.84375,3363536.25,565.432,760.68787,809.7389,2152.5876,0.45979226,1848.6459,-0.06972299
4294,1030,1776.0486,2001.1233,190681.234375,3363519.5,165.40388,383.77377,252.62135,2291.702,0.800756,1785.5459,-0.11752717
4295,1191,1775.3022,4301.0874,213680.875,3363527.0,316.82703,454.12427,386.43115,2079.1323,0.69527763,1832.6288,-0.058489446
4296,1325,1776.3706,4575.968,216429.6875,3363516.25,413.48074,618.4706,567.10223,2401.1667,0.6226628,1838.2573,-0.11729573
4297,1367,1777.5955,1505.8588,185728.59375,3363504.0,170.77322,340.6664,239.00586,2068.6226,0.79209447,1775.4099,-0.06981227
4298,1148,1780.0278,4079.4565,211464.5625,3363479.75,310.9913,471.78833,417.1385,1918.8741,0.6556809,1828.0936,-0.017049612
4299,1133,1773.9991,4433.4863,215004.859375,3363540.0,395.80493,545.4082,498.842,1966.1028,0.60272735,1835.3389,-0.025229275
4300,1283,1778.7451,4123.7544,211907.546875,3363492.5,319.6446,485.64575,427.14264,2023.5234,0.6597556,1828.9999,-0.04345343
4301,1129,1777.2976,5457.132,225241.3125,3363507.0,263.9513,445.8884,402.8348,2325.3928,0.70463294,1856.3005,-0.0971303
4302,1513,1780.4541,3804.096,208710.96875,3363475.5,392.08,582.10675,521.6616,2180.827,0.6256256,1822.4564,-0.078961216
4303,1421,1784.0626,1314.52,183815.203125,3363439.25,192.57635,364.77057,290.45178,2172.0718,0.76317066,1771.4976,-0.09073329
4304,1345,1778.5948,1761.745,188287.453125,3363494.0,152.40892,332.6394,218.43495,2243.51,0.82013315,1780.6477,-0.10826052
4305,1277,1782.6014,1929.935,189969.34375,3363454.0,157.25685,354.1245,236.08536,2146.8433,0.801454,1784.0927,-0.08904373
4306,1135,1780.0767,2253.5356,193205.359375,3363479.25,498.87225,760.20703,835.0414,2236.8582,0.47875178,1790.7147,-0.10253827
4307,1249,1777.9752,3355.2922,204222.921875,3363500.25,248.40993,377.03323,255.80745,2048.8074,0.7769296,1813.267,-0.057976324
4308,1278,1782.626,3647.389,207143.890625,3363453.75,308.34702,451.8885,345.5724,2075.9514,0.7129357,1819.2494,-0.05676859
4309,1164,1779.6272,4338.3755,214053.75,3363483.75,431.92355,617.4562,592.5554,2134.4243,0.5641779,1833.3945,-0.06391884
4310,1120,1780.1777,1895.5625,189625.625,3363478.25,145.3125,330.58124,226.50804,2124.1804,0.8069997,1783.3877,-0.08464096
4311,1091,1780.0366,2288.6223,193556.21875,3363479.75,605.28595,904.41064,1016.30524,2422.0742,0.4149699,1791.4329,-0.14600827
4312,1284,1779.9385,5514.609,225816.09375,3363480.5,325.38745,496.81308,550.41785,1936.2617,0.5601975,1857.4788,-0.012997528
4313,1255,1781.3865,1575.1681,186421.6875,3363466.25,194.89163,375.3944,270.48843,2167.423,0.7804149,1776.8307,-0.09169888
4314,1410,1781.3632,1613.3127,186803.125,3363466.25,144.36667,330.53122,213.71773,2114.127,0.81464636,1777.6113,-0.07768441
4315,1227,1781.3912,1803.4915,188704.90625,3363466.0,129.8916,308.74817,191.348,2292.3594,0.8456495,1781.5039,-0.123410925
4316,1138,1784.3857,4741.334,218083.34375,3363436.25,296.2614,432.8515,362.93234,1947.2307,0.6943207,1841.6475,-0.022700116
4317,1293,1784.0216,1459.611,185266.109375,3363439.75,143.86853,296.4741,198.78345,2057.0728,0.8230742,1774.4672,-0.07067112
4318,1410,1784.3447,2820.995,198879.953125,3363436.5,536.5071,806.89856,891.5468,2246.3171,0.4574754,1802.3329,-0.10213871
4319,1146,1785.5105,5323.3096,223903.09375,3363425.0,185.22688,325.558,290.7116,2011.7382,0.7526578,1853.5645,-0.034622464
4320,1092,1779.903,2092.498,191594.984375,3363481.0,404.0174,637.0055,653.87085,2200.522,0.5623568,1787.4185,-0.0931183
4321,1149,1781.4735,5151.7686,222187.6875,3363465.25,316.6284,501.28937,503.99304,2158.3843,0.6260574,1850.0498,-0.06941561
4322,1120,1785.5553,3181.4634,202484.625,3363424.5,255.02142,393.2549,262.12143,2142.0479,0.7810422,1809.7126,-0.081596196
4323,1325,1788.2694,1839.2974,189062.96875,3363397.25,124.642265,305.32376,188.71698,2296.3367,0.84777814,1782.2407,-0.12352907
4324,1502,1785.4547,2668.2085,197352.09375,3363425.5,924.02795,1092.0846,1194.8861,1826.3562,0.2250266,1799.2059,0.0058749667
4325,1279,1783.8062,2931.3604,199983.609375,3363442.0,634.2651,867.81116,961.6212,2150.2764,0.3884145,1804.5918,-0.08120298
4326,1222,1784.919,3394.5164,204615.15625,3363430.75,239.97627,368.63953,249.02538,1972.8036,0.77457833,1814.0739,-0.037824742
